community_id,community_name,community_price,district_name,plate_name,lat,lng,community_age
5011000015851,大三小区,65964,虹口,曲阳,31.28057,121.499972,25
5011000014645,东广大厦,57549,虹口,凉城,31.285855,121.473785,18
5011000014647,佳伟小区,59715,虹口,凉城,31.30629682,121.4797061,18
5011000013085,四联大厦,66209,虹口,临平路,31.27581052,121.5039181,18
5011000013623,中虹公寓,59508,虹口,江湾镇,31.30261411,121.4834371,14
5011000014703,水电小区,59344,虹口,凉城,31.294113,121.482203,20
5011000015843,新海城,51084,虹口,江湾镇,31.307337,121.491943,12
5011000016062,海湾大厦,104298,虹口,北外滩,31.25021478,121.4983281,17
5011000017070,国际明佳城,87951,虹口,四川北路,31.260795,121.492683,10
5011000017547,凉城四村,59015,虹口,凉城,31.299306,121.478304,19
5011000017878,四季沙龙公寓,29691,虹口,江湾镇,31.30099508,121.488143,11
5011000018014,中皇广场,67936,虹口,临平路,31.260447,121.50064,13
5011000020441,建邦16区,95958,虹口,临平路,31.27350359,121.5054058,5
5011000010828,新中新村,54920,虹口,凉城,31.28757398,121.4826712,19
5011000003396,丰景湾名邸,67197,虹口,凉城,31.310963,121.481056,9
5011000004071,恒盛里,78227,虹口,鲁迅公园,31.27043098,121.4943735,89
5011000017556,中山大厦,53428,虹口,凉城,31.28248327,121.4840361,27
5011000011526,春满园,74374,虹口,凉城,31.28421302,121.4744141,15
5010322005209798,嘉苑公寓,67131,虹口,鲁迅公园,31.275085,121.483062,15
5011000017559,虹诚大厦,46206,虹口,临平路,31.269445,121.49828,15
5011000017657,祥东小区（虹口）,67651,虹口,曲阳,31.279112,121.501305,31
5011000012036,意和家园,60761,虹口,凉城,31.282646,121.470697,11
5011000013236,宝鸿小区,58855,虹口,凉城,31.307942,121.4826,23
5011000015288,玉龙大厦,60808,虹口,鲁迅公园,31.281522,121.495433,18
5011000013376,馨虹苑,77097,虹口,北外滩,31.25933,121.503794,13
5011000012150,虹景公寓,60582,虹口,凉城,31.2937041,121.4827499,18
5011000015105,临江大厦,64348,虹口,北外滩,31.257077,121.514763,20
5011000015762,虹仪小区,66796,虹口,鲁迅公园,31.27663857,121.4946436,21
5011000012098,江杨名苑,57223,虹口,凉城,31.31281848,121.4768646,11
5011000012258,东四小区,78674,虹口,曲阳,31.28858,121.496233,25
5011000012351,三湘花苑,58790,虹口,凉城,31.283281,121.472177,17
5011000012584,大上海紫金城,71271,虹口,凉城,31.280583,121.473434,8
5011000012762,广苑小区,53499,虹口,凉城,31.300017,121.473391,22
5011000012788,凯润金城,84681,虹口,四川北路,31.2628,121.48856,10
5011000012861,飘鹰东方花园,87287,虹口,曲阳,31.276483,121.499671,13
5011000013822,商业一村,47068,虹口,鲁迅公园,31.28138312,121.4826064,29
5011000012385,复旦小区,64603,虹口,凉城,31.29795243,121.4834868,23
5011000012275,久久公寓,74390,虹口,江湾镇,31.307112,121.492792,15
5011000012568,瑞虹新城（三期）,88002,虹口,临平路,31.272007,121.507418,6
5011000012865,沽源小区,54678,虹口,江湾镇,31.30858854,121.4837599,20
5011000015184,景泰大楼,52373,虹口,北外滩,31.262767,121.507659,116
5011000015194,同心城,52634,虹口,凉城,31.275209,121.479623,19
5011000016304,瑞嘉苑,80306,虹口,临平路,31.262334,121.49573,12
5011000016791,珊瑚苑,71316,虹口,凉城,31.285213,121.468897,14
5011000016943,中虹花园丽都苑,71421,虹口,凉城,31.292048,121.475801,14
5011000016901,晨林花苑,71627,虹口,临平路,31.265876,121.501585,13
5011000006328,建设新村,59916,虹口,鲁迅公园,31.276504,121.493919,116
5011000010673,海伦国际大厦,50699,虹口,四川北路,31.26803559,121.4861936,4
5011000003242,华严路58弄,53233,虹口,凉城,31.30788109,121.4800687,18
5011000004326,北城公寓,57363,虹口,鲁迅公园,31.274075,121.485727,20
5011000004481,逸虹景苑,76774,虹口,江湾镇,31.30457,121.49316,11
5011000004494,海虹小区,62121,虹口,凉城,31.28651712,121.4853386,26
5011000004445,水电路1013弄,60067,虹口,凉城,31.29475124,121.485472,20
5011000004511,东五小区（虹口）,71024,虹口,曲阳,31.290024,121.497103,27
5011000017379,中环明珠,95293,虹口,凉城,31.294785,121.488277,11
5011000018023,名江七星城,86917,虹口,北外滩,31.25694,121.501508,13
5011000014177,华二小区,58982,虹口,凉城,31.3043216,121.47558,22
5011000014778,安国大楼,66335,虹口,北外滩,31.26339,121.514581,26
5011000015591,曲阳名邸,75754,虹口,凉城,31.293756,121.488295,11
5011000016811,海伦大厦,46388,虹口,临平路,31.261153,121.502559,20
5011000016768,甜爱大楼,66416,虹口,鲁迅公园,31.277274,121.491697,18
5011000016978,香杉园,82023,虹口,凉城,31.29003363,121.4883027,10
5011000017552,中原证券大厦,52802,虹口,鲁迅公园,31.28198207,121.4936366,20
5011000017867,广灵二村,52892,虹口,凉城,31.29143808,121.4855007,3
